Area/12754 Pop/34.86270523071289
Area/4940 Pop/1643.639404296875
Area/12786 Pop/97.5270767211914
Area/8456 Pop/1762.2442626953125
Area/12820 Pop/65.11358642578125
Area/13609 Pop/43.03169250488281
Area/6278 Pop/1205.04345703125
Area/10500 Pop/17.180822372436523
Area/10979 Pop/75.04047393798828
Area/12596 Pop/58.36735916137695
Area/12506 Pop/125.8248291015625
Area/14408 Pop/328.0269775390625
Area/6143 Pop/522.6058349609375
Area/7970 Pop/90.8553237915039
Area/15595 Pop/22.05158805847168
Area/11537 Pop/16.943706512451172
Area/3333 Pop/16389.56640625
Area/17215 Pop/22.093143463134766
Area/5922 Pop/73.76228332519531
Area/814 Pop/0.0
Area/16182 Pop/344.6575012207031
Area/5279 Pop/98.7984848022461
Area/5891 Pop/1483.2254638671875
Area/6279 Pop/430.9025573730469
Area/4285 Pop/4031.93994140625
Area/5124 Pop/2158.734375
Area/5947 Pop/2782.652099609375
Area/3066 Pop/3895.576171875
Area/2777 Pop/2303.5146484375
Area/8106 Pop/380.0114440917969
Area/2282 Pop/221.297119140625
Area/14183 Pop/140.7225341796875
Area/9027 Pop/1129.0721435546875
Area/11905 Pop/390.7867126464844
Area/3352 Pop/386.2195739746094
Area/12126 Pop/74.55613708496094
Area/5744 Pop/4653.2177734375
Area/3241 Pop/2279.304443359375
Area/15133 Pop/53.01778793334961
Area/3968 Pop/5030.65380859375
Area/7541 Pop/595.8954467773438
Area/6809 Pop/555.65771484375
Area/10256 Pop/39.48906707763672
Area/11083 Pop/67.55902099609375
Area/14502 Pop/41.54372787475586
Area/211 Pop/0.0
Area/598 Pop/0.0
Area/3425 Pop/166.17396545410156
Area/5387 Pop/51.47900390625
Area/15688 Pop/9.153969764709473
Area/1995 Pop/287.1561279296875
Area/16476 Pop/30.836721420288086
Area/16868 Pop/92.94439697265625
Area/15545 Pop/70.10320281982422
Area/2669 Pop/1068.1280517578125
Area/10253 Pop/91.15421295166016
Area/9665 Pop/119.062255859375
Area/8292 Pop/16347.7958984375
Area/15835 Pop/130.72097778320312
Area/8878 Pop/405.649658203125
Area/7576 Pop/1145.654052734375
Area/16091 Pop/40.38214111328125
Area/2560 Pop/1085.343505859375
Area/3272 Pop/5320.62451171875
Area/4127 Pop/1009.7049560546875
Area/9465 Pop/301.61395263671875
Area/2283 Pop/168.44659423828125
Area/3306 Pop/757.1909790039062
Area/7918 Pop/1811.431640625
Area/4180 Pop/5210.3076171875
Area/14451 Pop/264.1401672363281
Area/15743 Pop/139.4268798828125
Area/15007 Pop/47.952598571777344
Area/7038 Pop/10178.31640625
Area/3357 Pop/924.685791015625
Area/9317 Pop/2991.12890625
Area/17062 Pop/9.464693069458008
Area/11422 Pop/46.884464263916016
Area/9798 Pop/101.22764587402344
Area/12360 Pop/3804.7919921875
Area/12675 Pop/268.7701416015625
Area/12510 Pop/507.8499755859375
Area/113 Pop/0.0
Area/3391 Pop/3450.95458984375
Area/4002 Pop/453.6629638671875
Area/3308 Pop/571.423828125
Area/8414 Pop/575.6112670898438
Area/11597 Pop/168.57093811035156
Area/6209 Pop/103.59323120117188
Area/7716 Pop/1581.4200439453125
Area/11137 Pop/244.63958740234375
Area/3532 Pop/0.0
Area/15328 Pop/47.24736785888672
Area/13596 Pop/658.6024169921875
Area/14690 Pop/49.761207580566406
Area/12835 Pop/36.538841247558594
Area/13483 Pop/47.75926208496094
Area/5717 Pop/361.66961669921875
Area/10149 Pop/69.8827133178711
Area/5419 Pop/1586.998046875
Area/1755 Pop/0.0
Area/13492 Pop/613.7186279296875
Area/13910 Pop/539.7970581054688
Area/16131 Pop/10.152010917663574
Area/10286 Pop/33.3525276184082
Area/2147 Pop/396.9735107421875
Area/7705 Pop/1299.84521484375
Area/8464 Pop/245.40663146972656
Area/16655 Pop/16.390262603759766
Area/2117 Pop/6918.48583984375
Area/7049 Pop/872.5106811523438
Area/12180 Pop/167.77084350585938
Area/12721 Pop/147.8733673095703
Area/12151 Pop/308.6770324707031
Area/16479 Pop/35.489601135253906
Area/12697 Pop/105.48191833496094
Area/8655 Pop/864.32763671875
Area/14838 Pop/319.0042419433594
Area/9807 Pop/129.57196044921875
Area/3873 Pop/1337.6343994140625
Area/7643 Pop/70.9032974243164
Area/14508 Pop/3429.1064453125
Area/14395 Pop/307.2763671875
Area/3681 Pop/1475.8955078125
Area/4772 Pop/229.42970275878906
Area/14412 Pop/59.76816940307617
Area/5682 Pop/55.694496154785156
Area/11045 Pop/45.907344818115234
Area/10971 Pop/38.58612823486328
Area/7351 Pop/6903.04345703125
Area/898 Pop/0.0
Area/7001 Pop/5760.29248046875
Area/7436 Pop/568.6575927734375
Area/4777 Pop/94.28909301757812
Area/6093 Pop/64.88735961914062
Area/2041 Pop/1711.6201171875
Area/6756 Pop/413.38702392578125
Area/6796 Pop/1338.2467041015625
Area/5821 Pop/205.57984924316406
Area/11330 Pop/11.017221450805664
Area/8175 Pop/48.333595275878906
Area/6237 Pop/110.44609832763672
Area/3180 Pop/4794.830078125
Area/6455 Pop/481.4361267089844
Area/16812 Pop/1.3698561191558838
Area/12348 Pop/134.97344970703125
Area/3616 Pop/3887.491943359375
Area/12327 Pop/83.90792083740234
Area/11152 Pop/111.59242248535156
Area/6084 Pop/128.74647521972656
Area/7004 Pop/1249.4190673828125
Area/1819 Pop/2355.365234375
Area/5041 Pop/6266.2412109375
Area/768 Pop/0.0
Area/9100 Pop/94.63068389892578
Area/8288 Pop/580.76220703125
Area/10259 Pop/158.48114013671875
Area/15052 Pop/102.10832214355469
Area/2920 Pop/8017.50146484375
Area/13398 Pop/41.62059783935547
Area/15390 Pop/50.30310821533203
Area/12736 Pop/21.51524543762207
Area/930 Pop/34.34403991699219
Area/1866 Pop/0.0
Area/14735 Pop/173.63479614257812
Area/15937 Pop/36.51832962036133
Area/1494 Pop/11943.0869140625
Area/4804 Pop/161.12745666503906
Area/15475 Pop/19.831663131713867
Area/4215 Pop/197.86659240722656
Area/11748 Pop/284.9045104980469
Area/12622 Pop/75.02731323242188
Area/15178 Pop/39.96116638183594
Area/6750 Pop/651.091552734375
Area/9322 Pop/1077.9012451171875
Area/1255 Pop/0.0
Area/9490 Pop/1914.4051513671875
Area/15047 Pop/1992.216552734375
Area/6659 Pop/3188.106201171875
Area/15206 Pop/32.648841857910156
Area/11977 Pop/843.15625
Area/1543 Pop/569.7268676757812
Area/6600 Pop/262.85882568359375
Area/11483 Pop/225.48965454101562
Area/4189 Pop/291.3384094238281
Area/12415 Pop/108.52794647216797
Area/10162 Pop/39.510494232177734
Area/14638 Pop/208.32484436035156
Area/8138 Pop/3134.661865234375
Area/16513 Pop/2.363649368286133
Area/14814 Pop/30.423250198364258
Area/4979 Pop/834.021240234375
Area/8381 Pop/107.5835952758789
Area/439 Pop/0.0
Area/1756 Pop/135.6173858642578
Area/5210 Pop/3651.12744140625
Area/3520 Pop/643.7960815429688
Area/14758 Pop/38.566246032714844
Area/4984 Pop/127.61083221435547
Area/14217 Pop/87.19831085205078
Area/3326 Pop/0.0
Area/16898 Pop/35.77396011352539
Area/12969 Pop/83.33472442626953
Area/774 Pop/0.0
Area/7159 Pop/435.5372314453125
Area/495 Pop/0.0
Area/15939 Pop/68.2993392944336
Area/4433 Pop/272.090087890625
Area/7361 Pop/3485.47900390625
Area/1237 Pop/190.60813903808594
Area/13099 Pop/236.982666015625
Area/15736 Pop/364.62957763671875
Area/12601 Pop/152.25413513183594
Area/12735 Pop/19.175918579101562
Area/12942 Pop/16.89119529724121
Area/14173 Pop/321.0668640136719
Area/9917 Pop/237.24356079101562
Area/8573 Pop/1599.7633056640625
Area/14467 Pop/24.765283584594727
Area/9181 Pop/692.286865234375
Area/2561 Pop/853.9663696289062
Area/9624 Pop/83.71916961669922
Area/1410 Pop/11804.51953125
Area/16611 Pop/26.900012969970703
Area/8487 Pop/285.0453796386719
Area/9236 Pop/4343.3935546875
Area/11446 Pop/156.87083435058594
Area/6661 Pop/4816.2822265625
Area/4624 Pop/8912.65625
Area/15777 Pop/77.0134048461914
Area/5021 Pop/692.1019897460938
Area/15353 Pop/832.9052734375
Area/13427 Pop/137.48654174804688
Area/2653 Pop/5213.91357421875
Area/9808 Pop/181.34262084960938
Area/14636 Pop/1056.572265625
Area/2198 Pop/1463.4578857421875
Area/6448 Pop/3077.950927734375
Area/4254 Pop/99.15694427490234
Area/169 Pop/0.0
Area/295 Pop/0.0
Area/14929 Pop/134.99412536621094
Area/16505 Pop/29.99774169921875
Area/13795 Pop/62.41747283935547
Area/14192 Pop/73.31615447998047
Area/597 Pop/0.0
Area/9361 Pop/1245.339599609375
Area/8919 Pop/2481.45166015625
Area/15716 Pop/71.0879898071289
Area/6302 Pop/414.15216064453125
Area/7381 Pop/473.0003356933594
Area/11130 Pop/37.66193771362305
Area/8375 Pop/126.31771850585938
Area/5334 Pop/1598.1934814453125
Area/14986 Pop/29.814212799072266
Area/9061 Pop/859.1219482421875
Area/1934 Pop/1149.323486328125
Area/3790 Pop/6225.3134765625
Area/11043 Pop/28.808237075805664
Area/17162 Pop/19.94952964782715
Area/16291 Pop/111.09083557128906
Area/6097 Pop/622.9051513671875
Area/13699 Pop/422.40423583984375
Area/13113 Pop/58.69423294067383
Area/14223 Pop/267.14111328125
Area/4899 Pop/844.0497436523438
Area/9338 Pop/403.46099853515625
Area/1182 Pop/4031.137451171875
Area/6207 Pop/106.48924255371094
Area/10205 Pop/647.7794799804688
Area/12979 Pop/121.46420288085938
Area/608 Pop/106.39208221435547
Area/63 Pop/0.0
Area/12807 Pop/44.89236068725586
Area/5136 Pop/3202.6181640625
Area/2643 Pop/6685.25048828125
Area/14269 Pop/64.42633819580078
Area/10712 Pop/58.5833740234375
Area/11498 Pop/32.45823669433594
Area/16503 Pop/22.01218032836914
Area/4262 Pop/101.44654846191406
Area/4668 Pop/390.4990539550781
Area/1617 Pop/995.7418212890625
Area/3566 Pop/8265.1123046875
Area/5935 Pop/2089.757568359375
Area/9463 Pop/60.540199279785156
Area/7592 Pop/6693.9931640625
Area/6485 Pop/2421.204345703125
Area/17081 Pop/237.07037353515625
Area/3036 Pop/4784.22802734375
Area/10287 Pop/48.0700569152832
Area/8678 Pop/820.9381103515625
Area/16679 Pop/42.44190979003906
Area/47 Pop/0.0
Area/13572 Pop/27.54827308654785
Area/5207 Pop/1176.9395751953125
Area/17018 Pop/2.265268325805664
Area/11173 Pop/795.8602294921875
Area/4511 Pop/7116.72314453125
Area/2922 Pop/8015.009765625
Area/5046 Pop/424.21246337890625
Area/6038 Pop/3227.1572265625
Area/16046 Pop/78.44964599609375
Area/11598 Pop/128.6400909423828
Area/2483 Pop/144.46485900878906
Area/1113 Pop/0.0
Area/6784 Pop/3467.667724609375
Area/14513 Pop/251.1984100341797
Area/9738 Pop/227.36264038085938
Area/10164 Pop/20.555477142333984
Area/7591 Pop/554.3775024414062
Area/6868 Pop/1288.3333740234375
Area/15204 Pop/60.52080154418945
Area/10658 Pop/62.69752502441406
Area/14246 Pop/1345.996826171875
Area/12913 Pop/42.59302520751953
Area/14921 Pop/79.1347885131836
Area/11688 Pop/113.95856475830078
Area/10895 Pop/14.502474784851074
Area/4524 Pop/2854.51708984375
Area/15879 Pop/36.31785583496094
Area/8079 Pop/1190.423583984375
Area/11806 Pop/154.7421417236328
Area/14630 Pop/138.60997009277344
Area/5003 Pop/1632.4212646484375
Area/6795 Pop/2329.4384765625
Area/10716 Pop/786.4146118164062
Area/3124 Pop/6035.63916015625
Area/14624 Pop/473.74920654296875
Area/16340 Pop/10.164976119995117
Area/6287 Pop/979.3306274414062
Area/10363 Pop/117.52384185791016
Area/8458 Pop/597.5999145507812
Area/10835 Pop/24.715242385864258
Area/9460 Pop/117.46880340576172
Area/8938 Pop/1506.1396484375
Area/35 Pop/0.0
Area/8984 Pop/996.8491821289062
Area/14080 Pop/161.13818359375
Area/8903 Pop/7545.67724609375
Area/10577 Pop/31.50527000427246
Area/4575 Pop/42.13782501220703
Area/14635 Pop/912.9240112304688
Area/9226 Pop/304.9845886230469
Area/9218 Pop/3676.419677734375
Area/4378 Pop/12423.046875
Area/659 Pop/0.0
Area/1145 Pop/0.0
Area/4304 Pop/2103.562255859375
Area/2506 Pop/4156.80810546875
Area/17071 Pop/22.509077072143555
Area/635 Pop/58.85694885253906
Area/4848 Pop/521.826904296875
Area/9271 Pop/743.3643798828125
Area/13920 Pop/50.48777770996094
Area/6298 Pop/367.9119567871094
Area/5792 Pop/60.05104446411133
Area/15288 Pop/176.08822631835938
Area/10501 Pop/14.511137008666992
Area/16099 Pop/1.1206673383712769
Area/10203 Pop/1251.6356201171875
Area/5605 Pop/158.39036560058594
Area/5692 Pop/67.43753051757812
Area/5302 Pop/295.1280822753906
Area/9397 Pop/537.3159790039062
Area/10982 Pop/141.2071533203125
Area/1223 Pop/0.0
Area/14360 Pop/22.092918395996094
Area/13525 Pop/217.88253784179688
Area/7482 Pop/1067.9244384765625
Area/8949 Pop/2390.86474609375
Area/1707 Pop/50867.9375
Area/69 Pop/0.0
Area/5105 Pop/1937.83447265625
Area/9160 Pop/530.139404296875
Area/4278 Pop/12925.4677734375
Area/14435 Pop/178.4132843017578
Area/14840 Pop/321.6084289550781
Area/279 Pop/0.0
Area/6844 Pop/367.138916015625
Area/8179 Pop/212.9363555908203
Area/13816 Pop/39.31214141845703
Area/1488 Pop/3563.642822265625
Area/15927 Pop/21.948196411132812
Area/5310 Pop/1138.5738525390625
Area/2382 Pop/53.433773040771484
Area/16475 Pop/33.155704498291016
Area/13864 Pop/75.32339477539062
Area/6059 Pop/1944.826171875
Area/689 Pop/0.0
Area/14127 Pop/77.63158416748047
Area/16765 Pop/50.33250045776367
Area/6627 Pop/109.14334869384766
Area/4934 Pop/7431.4208984375
Area/12751 Pop/22.35671615600586
Area/12434 Pop/94.0985336303711
Area/10532 Pop/9.575101852416992
Area/479 Pop/0.0
Area/13593 Pop/264.3355712890625
Area/983 Pop/0.0
Area/15969 Pop/992.4114990234375
Area/7150 Pop/263.8802490234375
Area/6681 Pop/2751.268798828125
Area/5589 Pop/41.68144989013672
Area/13944 Pop/45.270362854003906
Area/17206 Pop/27.65718650817871
Area/12633 Pop/22.871952056884766
Area/5952 Pop/2768.5478515625
Area/5898 Pop/51.39754104614258
Area/9285 Pop/231.1880340576172
Area/13218 Pop/87.2105484008789
Area/14733 Pop/136.3988037109375
Area/367 Pop/0.0
Area/1628 Pop/0.0
Area/13036 Pop/147.42433166503906
Area/12941 Pop/15.509840965270996
Area/10180 Pop/38.90745544433594
Area/8113 Pop/3158.0693359375
Area/6623 Pop/378.5443420410156
Area/13522 Pop/74.68669891357422
Area/13673 Pop/23.508176803588867
Area/3202 Pop/860.1263427734375
Area/5775 Pop/102.83980560302734
Area/1607 Pop/5419.69873046875
Area/7833 Pop/2102.072998046875
Area/14437 Pop/44.73181915283203
Area/834 Pop/0.0
Area/7988 Pop/2686.7451171875
Area/13720 Pop/456.34625244140625
Area/6236 Pop/104.86783599853516
Area/13140 Pop/66.7221908569336
Area/13546 Pop/275.6653747558594
Area/6994 Pop/9801.1298828125
Area/5531 Pop/5461.71875
Area/6896 Pop/2844.25341796875
Area/16167 Pop/61.993953704833984
Area/8229 Pop/6609.84814453125
Area/3437 Pop/15751.4609375
Area/6063 Pop/3702.843017578125
Area/13355 Pop/23.438167572021484
Area/11025 Pop/59.201171875
Area/2580 Pop/97.55648040771484
Area/10081 Pop/80.78441619873047
Area/3698 Pop/3098.9296875
Area/14913 Pop/24.976356506347656
Area/9251 Pop/1275.9544677734375
Area/11465 Pop/85.64427947998047
Area/12934 Pop/27.457077026367188
Area/13387 Pop/797.1090087890625
Area/4037 Pop/2715.47607421875
Area/16751 Pop/6.498408794403076
Area/13762 Pop/25.977432250976562
Area/13728 Pop/96.769287109375
Area/6605 Pop/370.916259765625
Area/2769 Pop/6464.6845703125
Area/12505 Pop/103.70183563232422
Area/4613 Pop/2404.62548828125
Area/9482 Pop/650.921630859375
Area/13053 Pop/28.579160690307617
Area/4447 Pop/1948.0650634765625
Area/16663 Pop/43.435791015625
Area/6006 Pop/146.80148315429688
Area/9488 Pop/681.881103515625
Area/4120 Pop/6131.052734375
Area/8788 Pop/334.7699890136719
Area/15646 Pop/144.12423706054688
Area/4287 Pop/7879.64794921875
Area/4836 Pop/3825.108154296875
Area/16883 Pop/20.31711769104004
Area/3735 Pop/914.3102416992188
Area/12940 Pop/20.419559478759766
Area/3350 Pop/3090.345703125
Area/5544 Pop/787.0108642578125
Area/110 Pop/0.0
Area/14843 Pop/378.5579833984375
Area/14536 Pop/154.54141235351562
Area/17070 Pop/23.75583839416504
Area/1793 Pop/9611.935546875
Area/14651 Pop/25.76395034790039
Area/14760 Pop/86.0540542602539
Area/11747 Pop/239.224853515625
Area/6061 Pop/1335.9486083984375
Area/8087 Pop/8401.5703125
Area/4057 Pop/8529.416015625
Area/6263 Pop/5282.375
Area/747 Pop/11856.0546875
Area/12381 Pop/136.80194091796875
Area/9827 Pop/559.2845458984375
Area/8943 Pop/400.0028381347656
Area/14330 Pop/116.20538330078125
Area/10165 Pop/22.69709014892578
Area/1222 Pop/0.0
Area/3007 Pop/0.0
Area/10190 Pop/20.097475051879883
Area/4141 Pop/12578.09375
Area/4461 Pop/206.3573455810547
Area/13086 Pop/79.68594360351562
Area/14092 Pop/69.66911315917969
Area/7902 Pop/223.96145629882812
Area/16341 Pop/14.111742973327637
Area/10367 Pop/25.772632598876953
Area/3916 Pop/6691.3056640625
Area/3667 Pop/1020.0170288085938
Area/9726 Pop/125.58685302734375
Area/5890 Pop/432.17230224609375
Area/11790 Pop/42.068145751953125
Area/453 Pop/0.0
Area/7314 Pop/2539.4111328125
Area/1551 Pop/52.820621490478516
Area/11525 Pop/56.398624420166016
Area/3652 Pop/9616.5458984375
Area/3019 Pop/8295.72265625
Area/5679 Pop/44.71803665161133
Area/7269 Pop/614.331298828125
Area/1534 Pop/0.0
Area/2004 Pop/717.615966796875
Area/16041 Pop/25.354503631591797
Area/13417 Pop/129.5682373046875
Area/4849 Pop/504.8847961425781
Area/10373 Pop/14.923698425292969
Area/12631 Pop/23.64920425415039
Area/17021 Pop/9.468626976013184
Area/6925 Pop/236.6182098388672
Area/2688 Pop/144.97540283203125
Area/15945 Pop/90.53044128417969
Area/2128 Pop/29888.5
Area/14380 Pop/82.70906066894531
Area/13559 Pop/27.707012176513672
Area/17075 Pop/69.41481018066406
Area/3238 Pop/1021.50390625
Area/6746 Pop/167.0887451171875
Area/15407 Pop/33.519004821777344
Area/8649 Pop/3860.330322265625
Area/14751 Pop/25.475988388061523
Area/5926 Pop/219.1201171875
Area/8191 Pop/10872.7392578125
Area/11883 Pop/30.83977508544922
Area/10586 Pop/25.758647918701172
Area/11567 Pop/57.369606018066406
Area/8232 Pop/2854.223388671875
Area/9598 Pop/510.1401672363281
Area/3076 Pop/8482.7626953125
Area/11143 Pop/67.95977020263672
Area/11068 Pop/1564.458251953125
Area/982 Pop/0.0
Area/11265 Pop/28.812015533447266
Area/15617 Pop/31.901639938354492
Area/10330 Pop/75.96033477783203
Area/7222 Pop/1571.2901611328125
Area/15350 Pop/183.4595184326172
Area/10974 Pop/38.98484420776367
Area/4356 Pop/237.6277313232422
Area/7197 Pop/1959.96533203125
Area/10582 Pop/13.02194881439209
Area/12155 Pop/263.3951110839844
Area/3807 Pop/2674.18359375
Area/4244 Pop/13526.1787109375
Area/555 Pop/0.0
Area/14202 Pop/80.89667510986328
Area/13937 Pop/485.7652587890625
Area/14001 Pop/865.54541015625
Area/11495 Pop/53.32270050048828
Area/15373 Pop/22.811901092529297
Area/8282 Pop/83.073974609375
Area/7912 Pop/7713.6806640625
Area/8631 Pop/25.676738739013672
Area/5356 Pop/141.02719116210938
Area/13371 Pop/31.115537643432617
Area/6749 Pop/622.2239379882812
Area/14869 Pop/318.9671325683594
Area/12810 Pop/124.43182373046875
Area/8271 Pop/188.80606079101562
Area/10830 Pop/102.0688247680664
Area/1749 Pop/483.1164245605469
Area/8692 Pop/983.9454345703125
Area/6452 Pop/549.2349243164062
Area/10481 Pop/25.0887508392334
Area/11612 Pop/98.96943664550781
Area/3440 Pop/13328.1123046875
Area/15499 Pop/32.66695785522461
Area/8792 Pop/556.7586669921875
Area/2755 Pop/1190.8209228515625
Area/7767 Pop/611.5367431640625
Area/12490 Pop/79.45812225341797
Area/13212 Pop/282.8597106933594
Area/9574 Pop/704.742431640625
Area/10656 Pop/90.24429321289062
Area/8831 Pop/2741.038330078125
Area/1906 Pop/8105.876953125
Area/14257 Pop/23.953432083129883
Area/14042 Pop/194.61170959472656
Area/1422 Pop/0.0
Area/16909 Pop/14.894856452941895
Area/2097 Pop/71.75674438476562
Area/7341 Pop/1036.2841796875
Area/4213 Pop/400.31280517578125
Area/12793 Pop/441.8748474121094
Area/10845 Pop/28.707035064697266
Area/7567 Pop/15391.029296875
Area/13771 Pop/62.74687957763672
Area/3726 Pop/3098.0517578125
Area/10208 Pop/130.8822479248047
Area/6347 Pop/2047.4544677734375
Area/4545 Pop/126.57878875732422
Area/15136 Pop/57.319602966308594
Area/7374 Pop/1394.03369140625
Area/5101 Pop/482.5696105957031
Area/4339 Pop/373.03033447265625
Area/15329 Pop/66.02604675292969
Area/6464 Pop/3598.91943359375
Area/3138 Pop/759.7988891601562
Area/2139 Pop/290.64715576171875
Area/12350 Pop/107.11578369140625
Area/3666 Pop/522.4505004882812
Area/10668 Pop/270.5859375
Area/17143 Pop/10.65101146697998
Area/12653 Pop/31.96053123474121
Area/2359 Pop/112.6241683959961
Area/9310 Pop/104.24561309814453
Area/38 Pop/0.0
Area/16705 Pop/2.8035638332366943
Area/14912 Pop/26.340187072753906
Area/264 Pop/0.0
Area/15766 Pop/1667.9134521484375
Area/5213 Pop/1356.918212890625
Area/6445 Pop/297.997802734375
Area/13552 Pop/54.121177673339844
Area/12692 Pop/271.1304016113281
Area/16947 Pop/0.0
Area/1013 Pop/0.0
Area/1401 Pop/0.0
Area/16223 Pop/27.778642654418945
Area/11623 Pop/84.27153015136719
Area/3746 Pop/2057.734130859375
Area/11412 Pop/54.50996017456055
Area/5197 Pop/152.88844299316406
Area/16029 Pop/17.744361877441406
Area/2647 Pop/21311.70703125
Area/294 Pop/0.0
Area/13302 Pop/284.7021484375
Area/2959 Pop/17623.060546875
Area/5814 Pop/98.1379623413086
Area/10257 Pop/35.09815979003906
Area/7143 Pop/7685.45458984375
Area/2976 Pop/3864.708251953125
Area/3144 Pop/2331.764404296875
Area/5911 Pop/72.5186996459961
Area/10285 Pop/42.211181640625
Area/12015 Pop/149.72854614257812
Area/7797 Pop/230.20181274414062
Area/16977 Pop/415.2892150878906
Area/20 Pop/0.0
Area/14214 Pop/32.00626754760742
Area/5978 Pop/59.090599060058594
Area/5997 Pop/136.8729248046875
Area/16617 Pop/1.9295496940612793
Area/7509 Pop/62.26223373413086
Area/2071 Pop/474.61865234375
Area/16688 Pop/26.944000244140625
Area/7515 Pop/518.6039428710938
Area/14625 Pop/265.5786437988281
Area/563 Pop/0.0
Area/9806 Pop/188.0202178955078
Area/7513 Pop/99.68077850341797
Area/5937 Pop/2000.4534912109375
Area/6426 Pop/289.38037109375
Area/17147 Pop/19.54810333251953
Area/5428 Pop/1974.56201171875
Area/1349 Pop/0.0
Area/3024 Pop/10096.072265625
Area/2339 Pop/6383.0244140625
Area/10278 Pop/35.63492202758789
Area/953 Pop/0.0
Area/8983 Pop/1999.0928955078125
Area/6906 Pop/1384.962890625
Area/4802 Pop/213.96165466308594
Area/5614 Pop/595.3024291992188
Area/14717 Pop/532.1914672851562
Area/11149 Pop/58.88371658325195
Area/15754 Pop/80.23321533203125
Area/5471 Pop/63.99851608276367
Area/11122 Pop/9.919289588928223
Area/11224 Pop/12.395102500915527
Area/14566 Pop/12.271632194519043
Area/4684 Pop/6949.34033203125
Area/5685 Pop/372.24383544921875
Area/7969 Pop/49.41548538208008
Area/11918 Pop/38.39191436767578
Area/10865 Pop/65.50333404541016
Area/1220 Pop/0.0
Area/55 Pop/0.0
Area/13111 Pop/75.30172729492188
Area/8855 Pop/2367.653564453125
Area/8881 Pop/289.73419189453125
Area/7055 Pop/244.1151123046875
Area/2981 Pop/6381.51708984375
Area/7416 Pop/1327.93701171875
Area/15656 Pop/144.14422607421875
Area/3810 Pop/2279.267578125
Area/2899 Pop/757.9485473632812
Area/10748 Pop/68.02670288085938
Area/7311 Pop/2756.766845703125
Area/10584 Pop/18.236209869384766
Area/4429 Pop/1020.970947265625
Area/8550 Pop/845.496337890625
Area/284 Pop/0.0
Area/11632 Pop/59.44243621826172
Area/9600 Pop/384.55389404296875
Area/3091 Pop/6316.375
Area/1136 Pop/41.1113395690918
Area/10026 Pop/619.2977905273438
Area/428 Pop/0.0
Area/15203 Pop/45.54605484008789
Area/12854 Pop/13.413793563842773
Area/4991 Pop/99.70435333251953
Area/14932 Pop/48.84145736694336
Area/456 Pop/0.0
Area/11950 Pop/88.41452026367188
Area/16050 Pop/42.2288932800293
Area/5588 Pop/64.9725112915039
Area/454 Pop/0.0
Area/3555 Pop/4576.658203125
Area/16594 Pop/235.96160888671875
Area/4669 Pop/143.4345703125
Area/11210 Pop/47.34675216674805
Area/7259 Pop/777.5565795898438
Area/11724 Pop/447.8009338378906
Area/4140 Pop/5081.88330078125
Area/4080 Pop/949.1792602539062
Area/11288 Pop/19.7597713470459
Area/4064 Pop/23071.671875
Area/9206 Pop/128.8182830810547
Area/11064 Pop/139.8751983642578
Area/5147 Pop/1364.1552734375
Area/9623 Pop/119.197509765625
Area/9745 Pop/180.97666931152344
Area/5435 Pop/810.34765625
Area/5850 Pop/1340.462646484375
Area/13442 Pop/220.4514617919922
Area/10096 Pop/3107.58154296875
Area/7836 Pop/2269.379150390625
Area/1439 Pop/354.2148132324219
Area/16895 Pop/40.69611358642578
Area/13143 Pop/24.40192985534668
Area/195 Pop/38.6274299621582
Area/2395 Pop/0.0
Area/8415 Pop/448.4768981933594
Area/16346 Pop/55.09181594848633
Area/14898 Pop/39.349159240722656
Area/1485 Pop/2220.784912109375
Area/2063 Pop/244.15289306640625
Area/7077 Pop/7510.79150390625
Area/6398 Pop/1406.749267578125
Area/4372 Pop/11187.779296875
Area/16119 Pop/186.18423461914062
Area/14134 Pop/89.68708801269531
Area/17150 Pop/9.078740119934082
Area/7753 Pop/303.48822021484375
Area/9609 Pop/352.2646484375
Area/12935 Pop/28.854625701904297
Area/15101 Pop/62.8109245300293
Area/5078 Pop/807.2583618164062
Area/473 Pop/0.0
Area/16284 Pop/579.148681640625
Area/13040 Pop/26.598691940307617
Area/3193 Pop/1831.1541748046875
Area/7342 Pop/1336.64404296875
Area/583 Pop/0.0
Area/16256 Pop/41.432472229003906
Area/3169 Pop/5959.85400390625
Area/5484 Pop/57.97214126586914
Area/2945 Pop/11611.5732421875
Area/16969 Pop/47.86061477661133
Area/8036 Pop/1668.8538818359375
Area/15925 Pop/57.33667755126953
Area/16974 Pop/267.2691345214844
Area/6304 Pop/407.141357421875
Area/6768 Pop/4489.23681640625
Area/1181 Pop/21717.38671875
Area/14686 Pop/25.627117156982422
Area/12625 Pop/74.30787658691406
Area/4818 Pop/227.89926147460938
Area/1449 Pop/0.0
Area/9071 Pop/235.49378967285156
Area/14695 Pop/180.46795654296875
Area/16884 Pop/18.07938575744629
Area/395 Pop/0.0
Area/1922 Pop/8338.818359375
Area/11185 Pop/29.307973861694336
Area/12000 Pop/143.04537963867188
Area/9022 Pop/1729.6417236328125
Area/11362 Pop/54.38119888305664
Area/347 Pop/0.0
Area/7350 Pop/2878.15869140625
Area/10867 Pop/41.3505744934082
Area/15019 Pop/25.30661964416504
Area/7203 Pop/9036.9228515625
Area/12860 Pop/72.38887786865234
